_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
7420,643778,0,0,0-9y,none,poverty,0.4384761013,1,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.4384761013,3,2,3,3,3,3,4,2,4,4,2,1
7421,293450,3,0,30y+,university,upper class,0.7053100624,1,before 2015,1,1,10238,15000,sedan,6,0,1,0,15000,0.7053100624,5,4,4,4,3,4,4,5,3,2,2,0
7426,223379,0,1,0-9y,high school,poverty,0.3522158956,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.3522158956,2,2,3,3,3,3,3,2,2,4,2,1
7431,434129,0,1,0-9y,none,poverty,0.3038993974,1,before 2015,0,0,32765,9000,sedan,0,0,0,0,9000,0.3038993974,2,2,3,3,3,3,4,2,4,4,2,0
7432,75718,1,0,0-9y,high school,middle class,0.5847023884,1,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.5847023884,4,3,4,4,3,3,4,2,2,3,2,0
7445,655303,2,1,10-19y,none,working class,0.3086161859,0,before 2015,0,1,92101,12000,sedan,2,1,1,1,12000,0.3086161859,2,4,4,3,3,4,3,3,4,5,2,1
7447,371252,2,1,20-29y,none,poverty,,0,before 2015,0,1,10238,13000,sedan,2,1,3,0,13000,0.5250327586,3,4,4,3,4,4,3,4,4,4,2,0
7451,571255,0,0,0-9y,university,middle class,0.5690936735,0,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.5690936735,4,2,3,3,3,3,3,2,3,3,2,1
7453,965897,1,0,10-19y,high school,middle class,0.6931833752,1,after 2015,1,1,10238,,sedan,0,0,0,0,12000,0.6931833752,5,3,4,4,3,3,4,3,2,3,3,0
7458,512619,3,0,10-19y,university,upper class,0.7540373655,1,after 2015,1,1,10238,12000,sedan,1,0,0,0,12000,0.7540373655,5,4,4,4,3,3,4,3,3,2,3,0
7464,635961,3,0,30y+,high school,upper class,0.6038764581,1,after 2015,1,1,32765,8000,sports car,2,0,0,0,8000,0.6038764581,4,4,4,4,3,4,4,5,2,2,3,0
7471,412652,3,0,30y+,none,upper class,,1,after 2015,1,1,10238,11000,sedan,7,0,2,0,11000,0.5250327586,3,4,4,4,4,4,4,5,4,2,3,0
7477,400274,1,1,10-19y,university,working class,0.3665421414,1,before 2015,0,1,10238,14000,sedan,0,0,4,0,14000,0.3665421414,2,3,4,3,4,3,4,3,3,5,2,0
7483,559394,2,0,10-19y,university,middle class,0.3619059455,1,before 2015,1,1,10238,12000,sedan,1,0,1,0,12000,0.3619059455,2,4,4,4,3,3,4,3,3,3,2,0
7487,740173,1,1,0-9y,high school,poverty,0.1747592447,1,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.1747592447,2,3,3,3,3,3,4,2,2,4,2,1
7496,250494,1,1,10-19y,high school,working class,,0,before 2015,0,1,10238,9000,sedan,2,0,5,1,9000,0.5250327586,3,3,4,3,4,4,3,3,2,5,2,1
7497,466227,3,0,30y+,high school,upper class,0.7847313095,1,before 2015,1,0,10238,13000,sedan,2,0,0,0,13000,0.7847313095,5,4,3,4,3,4,4,5,2,2,2,0
7499,146776,2,1,20-29y,none,middle class,0.5790455925,0,before 2015,1,0,32765,10000,sedan,4,0,5,0,10000,0.5790455925,4,4,3,4,4,4,3,4,4,3,2,0
7504,340297,1,1,10-19y,university,upper class,0.5803441239,1,before 2015,0,1,32765,,sedan,2,0,1,0,12000,0.5803441239,4,3,4,3,3,4,4,3,3,2,2,0
7538,584251,1,1,10-19y,university,middle class,0.518596363,1,before 2015,0,1,10238,,sedan,2,0,1,1,12000,0.518596363,3,3,4,3,3,4,4,3,3,3,2,1
7539,59461,1,0,10-19y,high school,working class,0.4765569117,0,before 2015,0,1,32765,12000,sports car,2,0,0,1,12000,0.4765569117,3,3,4,3,3,4,3,3,2,5,2,1
7542,827537,1,0,0-9y,none,working class,0.5496517545,0,before 2015,0,1,32765,12000,sedan,0,0,0,1,12000,0.5496517545,4,3,4,3,3,3,3,2,4,5,2,1
7548,698178,0,1,0-9y,high school,middle class,,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.5250327586,3,2,3,3,3,3,3,2,2,3,2,1
7553,902302,1,1,10-19y,university,middle class,0.5349884672,1,before 2015,1,1,10238,10000,sedan,2,0,3,0,10000,0.5349884672,4,3,4,4,4,4,4,3,3,3,2,0
7566,21651,1,1,10-19y,none,poverty,0.3623503508,0,before 2015,0,0,10238,14000,sedan,3,0,1,0,14000,0.3623503508,2,3,3,3,3,4,3,3,4,4,2,0
7571,686900,1,0,10-19y,university,working class,0.4992473096,0,before 2015,0,0,10238,17000,sedan,0,0,1,1,17000,0.4992473096,3,3,3,3,3,3,3,3,3,5,2,1
7573,849572,1,0,0-9y,university,upper class,,1,after 2015,0,0,10238,16000,sedan,0,0,0,0,16000,0.5250327586,3,3,3,3,3,3,4,2,3,2,3,0
7582,343671,3,1,30y+,university,upper class,0.5160063409,1,after 2015,1,1,32765,10000,sedan,7,1,2,0,10000,0.5160063409,3,4,4,4,4,4,4,5,3,2,3,0
7585,219884,1,0,10-19y,university,middle class,,1,before 2015,1,1,10238,14000,sedan,1,0,0,0,14000,0.5250327586,3,3,4,4,3,3,4,3,3,3,2,0
7594,405770,2,1,20-29y,university,upper class,0.4823905981,1,after 2015,1,1,10238,12000,sedan,2,0,1,0,12000,0.4823905981,3,4,4,4,3,4,4,4,3,2,3,0
7599,753424,1,1,10-19y,none,working class,0.3630729612,0,before 2015,0,0,10238,9000,sedan,3,0,1,0,9000,0.3630729612,2,3,3,3,3,4,3,3,4,5,2,0
7608,73809,1,1,0-9y,university,middle class,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.5250327586,3,3,4,3,3,3,3,2,3,3,2,1
7614,715744,1,1,10-19y,university,upper class,0.4551906174,0,before 2015,1,1,10238,9000,sedan,1,0,2,0,9000,0.4551906174,3,3,4,4,4,3,3,3,3,2,2,0
7615,545826,0,1,0-9y,high school,poverty,0.3071675486,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.3071675486,2,2,4,3,3,3,3,2,2,4,2,1
7619,813337,0,0,0-9y,high school,upper class,0.6228238061,1,before 2015,0,0,32765,11000,sports car,0,0,0,1,11000,0.6228238061,5,2,3,3,3,3,4,2,2,2,2,1
7628,802405,1,0,10-19y,university,middle class,0.4542549282,1,before 2015,1,1,10238,,sedan,0,0,1,0,12000,0.4542549282,3,3,4,4,3,3,4,3,3,3,2,0
7633,555493,2,0,20-29y,high school,upper class,0.5950951739,1,after 2015,1,1,32765,7000,sedan,2,0,0,0,7000,0.5950951739,4,4,4,4,3,4,4,4,2,2,3,0
7635,25215,3,0,0-9y,high school,upper class,0.7089001773,1,after 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.7089001773,5,4,4,3,3,3,4,2,2,2,3,0
7636,554574,2,0,0-9y,none,working class,,0,before 2015,0,1,32765,10000,sedan,0,0,0,1,10000,0.5250327586,3,4,4,3,3,3,3,2,4,5,2,1
7638,816240,2,1,20-29y,university,upper class,0.7322235005,1,after 2015,1,1,10238,10000,sedan,1,1,4,0,10000,0.7322235005,5,4,4,4,4,3,4,4,3,2,3,0
7644,277190,1,1,0-9y,none,poverty,0.3655378887,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.3655378887,2,3,4,3,3,3,3,2,4,4,2,1
7645,421713,3,0,30y+,university,upper class,0.633756663,0,after 2015,1,1,10238,10000,sedan,0,0,6,0,10000,0.633756663,5,4,4,4,4,3,3,5,3,2,3,0
7648,669779,1,0,10-19y,university,working class,0.5299963883,1,before 2015,1,1,32765,8000,sedan,1,1,1,0,8000,0.5299963883,3,3,4,4,3,3,4,3,3,5,2,0
7651,937680,1,1,10-19y,none,working class,,0,before 2015,0,1,10238,15000,sedan,2,0,7,1,15000,0.5250327586,3,3,4,3,4,4,3,3,4,5,2,1
7658,585561,3,0,30y+,high school,upper class,0.724778327,1,after 2015,1,0,10238,15000,sedan,5,0,3,0,15000,0.724778327,5,4,3,4,4,4,4,5,2,2,3,0
7661,543980,1,0,0-9y,high school,middle class,0.4633403265,1,after 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.4633403265,3,3,4,4,3,3,4,2,2,3,3,0
7665,503082,2,1,10-19y,university,upper class,0.6679094698,1,after 2015,1,1,32765,9000,sedan,5,1,1,0,9000,0.6679094698,5,4,4,4,3,4,4,3,3,2,3,0
7666,53365,1,0,10-19y,high school,working class,0.4381134264,0,before 2015,0,1,92101,11000,sedan,0,0,0,0,11000,0.4381134264,3,3,4,3,3,3,3,3,2,5,2,0
7679,4953,2,1,0-9y,none,upper class,0.6877309574,1,after 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.6877309574,5,4,3,3,3,3,4,2,4,2,3,0
7689,586110,0,1,0-9y,high school,poverty,0.3006915305,0,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.3006915305,2,2,3,3,3,3,3,2,2,4,2,1
7692,587296,3,1,0-9y,high school,upper class,0.6221966088,1,after 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.6221966088,5,4,4,4,3,3,4,2,2,2,3,0
7694,209282,1,1,10-19y,none,poverty,0.3948546304,1,before 2015,1,0,10238,14000,sports car,1,0,0,0,14000,0.3948546304,2,3,3,4,3,3,4,3,4,4,2,0
7703,58714,0,1,0-9y,none,poverty,,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.5250327586,3,2,3,3,3,3,3,2,4,4,2,1
7713,359226,2,1,20-29y,high school,middle class,0.5898784608,1,before 2015,0,1,10238,13000,sedan,1,0,3,0,13000,0.5898784608,4,4,4,3,4,3,4,4,2,3,2,0
7716,562090,1,0,10-19y,high school,middle class,0.4328935325,1,before 2015,0,0,10238,,sedan,1,0,0,1,12000,0.4328935325,3,3,3,3,3,3,4,3,2,3,2,1
7717,650380,2,0,20-29y,high school,upper class,0.6518470007,1,after 2015,1,1,10238,7000,sedan,1,0,1,0,7000,0.6518470007,5,4,4,4,3,3,4,4,2,2,3,0
7724,939552,1,0,10-19y,high school,middle class,0.4653683362,1,before 2015,1,1,10238,12000,sedan,1,0,2,1,12000,0.4653683362,3,3,4,4,4,3,4,3,2,3,2,1
7728,134994,3,0,30y+,high school,upper class,0.5695778332,1,before 2015,1,1,10238,9000,sedan,5,1,0,0,9000,0.5695778332,4,4,4,4,3,4,4,5,2,2,2,0
7743,655984,2,1,20-29y,university,upper class,0.4060539271,0,after 2015,0,1,10238,12000,sedan,5,2,5,0,12000,0.4060539271,2,4,4,3,4,4,3,4,3,2,3,0
7746,572262,2,0,20-29y,high school,upper class,0.6732474564,0,before 2015,1,0,10238,13000,sedan,0,0,0,0,13000,0.6732474564,5,4,3,4,3,3,3,4,2,2,2,0
7777,576932,0,0,0-9y,university,working class,0.3524008983,0,before 2015,0,1,32765,12000,sedan,0,0,0,1,12000,0.3524008983,2,2,4,3,3,3,3,2,3,5,2,1
7795,144961,0,0,0-9y,high school,poverty,0.3599976529,1,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.3599976529,2,2,3,3,3,3,4,2,2,4,2,1
7803,606287,0,0,0-9y,high school,poverty,,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.5250327586,3,2,3,3,3,3,3,2,2,4,2,1
7806,516100,3,1,20-29y,university,upper class,,1,before 2015,1,1,10238,8000,sedan,3,1,0,0,8000,0.5250327586,3,4,4,4,3,4,4,4,3,2,2,0
7815,905733,3,0,30y+,university,upper class,0.5414858094,1,after 2015,1,1,32765,11000,sedan,6,0,1,0,11000,0.5414858094,4,4,4,4,3,4,4,5,3,2,3,0
7824,775728,1,0,10-19y,none,working class,0.4535986009,1,before 2015,0,0,10238,13000,sedan,0,0,3,0,13000,0.4535986009,3,3,3,3,4,3,4,3,4,5,2,0
7826,469040,2,1,20-29y,university,upper class,0.63042719,1,before 2015,1,1,10238,10000,sedan,4,1,4,0,10000,0.63042719,5,4,4,4,4,4,4,4,3,2,2,0
7831,888643,1,1,10-19y,none,working class,0.5417354184,1,before 2015,0,0,32765,13000,sedan,1,0,1,1,13000,0.5417354184,4,3,3,3,3,3,4,3,4,5,2,1
7847,888318,2,0,10-19y,none,working class,0.5959348648,1,before 2015,0,1,10238,12000,sedan,0,1,1,0,12000,0.5959348648,4,4,4,3,3,3,4,3,4,5,2,0
7852,615882,1,0,10-19y,none,poverty,0.3982236375,1,before 2015,0,1,10238,9000,sedan,1,0,6,0,9000,0.3982236375,2,3,4,3,4,3,4,3,4,4,2,0
7854,138014,2,1,10-19y,none,working class,0.5177084167,1,before 2015,1,1,10238,12000,sedan,1,0,3,0,12000,0.5177084167,3,4,4,4,4,3,4,3,4,5,2,0
7870,519649,2,1,10-19y,high school,working class,0.5490455685,0,before 2015,0,1,32765,9000,sedan,2,0,0,1,9000,0.5490455685,4,4,4,3,3,4,3,3,2,5,2,1
7873,424121,1,0,0-9y,high school,middle class,0.6273818134,0,after 2015,0,0,32765,12000,sedan,0,0,0,0,12000,0.6273818134,5,3,3,3,3,3,3,2,2,3,3,0
7882,102787,2,0,20-29y,high school,middle class,0.6249859921,0,before 2015,1,1,10238,13000,sedan,1,1,4,0,13000,0.6249859921,5,4,4,4,4,3,3,4,2,3,2,0
7898,461865,1,0,10-19y,none,working class,0.5869521216,1,before 2015,1,1,32765,8000,sedan,2,1,1,0,8000,0.5869521216,4,3,4,4,3,4,4,3,4,5,2,0
7903,710627,1,1,10-19y,university,middle class,0.5392829794,0,before 2015,0,0,10238,18000,sedan,1,0,0,1,18000,0.5392829794,4,3,3,3,3,3,3,3,3,3,2,1
7904,668461,1,1,10-19y,high school,working class,0.3422896888,0,before 2015,0,1,92101,10000,sedan,1,0,1,1,10000,0.3422896888,2,3,4,3,3,3,3,3,2,5,2,1
7905,365540,3,0,10-19y,university,upper class,0.8590012411,1,after 2015,0,0,10238,15000,sedan,1,1,0,0,15000,0.8590012411,5,4,3,3,3,3,4,3,3,2,3,0
7908,639868,0,0,0-9y,high school,poverty,0.5161185977,0,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.5161185977,3,2,3,3,3,3,3,2,2,4,2,1
7918,630758,2,1,20-29y,university,upper class,0.6114484648,1,before 2015,0,1,10238,11000,sedan,2,0,0,0,11000,0.6114484648,5,4,4,3,3,4,4,4,3,2,2,0
7923,625951,3,1,30y+,university,upper class,0.6007006393,1,after 2015,0,1,10238,16000,sedan,7,1,3,0,16000,0.6007006393,4,4,4,3,4,4,4,5,3,2,3,0
7929,132306,1,1,10-19y,university,upper class,,0,after 2015,0,0,10238,17000,sedan,2,0,2,0,17000,0.5250327586,3,3,3,3,4,4,3,3,3,2,3,0
7934,9627,1,1,10-19y,high school,upper class,0.5578239718,1,after 2015,1,1,10238,7000,sports car,1,0,2,0,7000,0.5578239718,4,3,4,4,4,3,4,3,2,2,3,0
7935,45398,1,0,10-19y,high school,working class,0.4138204353,1,before 2015,0,0,32765,,sedan,2,1,0,1,12000,0.4138204353,2,3,3,3,3,4,4,3,2,5,2,1
7937,649444,1,0,0-9y,university,upper class,0.6441370891,1,after 2015,1,0,10238,12000,sedan,0,0,0,0,12000,0.6441370891,5,3,3,4,3,3,4,2,3,2,3,0
7939,683202,3,1,10-19y,high school,upper class,0.6795355936,1,after 2015,1,1,10238,,sedan,2,0,1,0,12000,0.6795355936,5,4,4,4,3,4,4,3,2,2,3,0
7941,437952,2,0,0-9y,university,upper class,0.5416312774,1,before 2015,1,1,10238,8000,sedan,0,0,0,0,8000,0.5416312774,4,4,4,4,3,3,4,2,3,2,2,0
7943,329742,0,0,0-9y,high school,poverty,0.3216254277,0,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.3216254277,2,2,4,3,3,3,3,2,2,4,2,1
7945,764405,1,1,10-19y,high school,working class,,0,before 2015,1,1,10238,10000,sedan,2,0,1,1,10000,0.5250327586,3,3,4,4,3,4,3,3,2,5,2,1
7953,564497,2,0,20-29y,high school,middle class,0.5523185355,0,after 2015,0,1,32765,9000,sedan,5,0,2,0,9000,0.5523185355,4,4,4,3,4,4,3,4,2,3,3,0
7954,56765,1,0,10-19y,high school,middle class,0.3347397302,1,after 2015,1,1,10238,9000,sedan,1,0,0,0,9000,0.3347397302,2,3,4,4,3,3,4,3,2,3,3,0
7955,618970,1,0,10-19y,high school,upper class,0.6989460331,1,after 2015,0,0,32765,17000,sedan,0,0,0,0,17000,0.6989460331,5,3,3,3,3,3,4,3,2,2,3,0
7963,187735,2,1,20-29y,university,upper class,0.5860322134,1,before 2015,1,1,10238,13000,sedan,1,0,5,0,13000,0.5860322134,4,4,4,4,4,3,4,4,3,2,2,0
7966,531250,3,0,20-29y,high school,upper class,0.680937596,1,before 2015,1,1,32765,8000,sedan,4,0,2,0,8000,0.680937596,5,4,4,4,4,4,4,4,2,2,2,0
7969,277408,1,1,10-19y,none,middle class,0.4082714979,1,before 2015,0,0,10238,16000,sedan,1,0,1,0,16000,0.4082714979,2,3,3,3,3,3,4,3,4,3,2,0
7971,16431,1,1,10-19y,high school,middle class,0.5815271754,1,after 2015,0,1,10238,16000,sedan,4,0,1,0,16000,0.5815271754,4,3,4,3,3,4,4,3,2,3,3,0
7977,72732,1,1,10-19y,none,poverty,0.2586558184,0,before 2015,0,1,32765,8000,sedan,1,1,1,1,8000,0.2586558184,2,3,4,3,3,3,3,3,4,4,2,1
7978,858684,2,0,20-29y,university,upper class,,1,before 2015,1,0,10238,11000,sedan,2,0,2,0,11000,0.5250327586,3,4,3,4,4,4,4,4,3,2,2,0
7979,69924,1,1,10-19y,none,poverty,0.1615453691,0,before 2015,0,0,10238,17000,sedan,2,0,2,1,17000,0.1615453691,2,3,3,3,4,4,3,3,4,4,2,1
7980,898179,3,0,30y+,high school,upper class,0.6041001479,1,before 2015,1,1,32765,8000,sedan,12,0,0,0,8000,0.6041001479,4,4,4,4,3,4,4,5,2,2,2,0
7981,494519,2,0,0-9y,university,upper class,0.847388735,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.847388735,5,4,4,3,3,3,4,2,3,2,3,0
7982,930258,1,1,10-19y,university,middle class,0.448383125,0,after 2015,0,0,21217,14000,sedan,0,0,0,1,14000,0.448383125,3,3,3,3,3,3,3,3,3,3,3,1
7984,880893,1,0,10-19y,high school,upper class,0.512042917,1,before 2015,1,1,32765,,sedan,1,0,0,0,12000,0.512042917,3,3,4,4,3,3,4,3,2,2,2,0
7990,576125,3,1,30y+,high school,upper class,,1,before 2015,1,1,10238,12000,sedan,3,0,7,0,12000,0.5250327586,3,4,4,4,4,4,4,5,2,2,2,0
7991,449844,3,0,10-19y,university,upper class,,1,before 2015,1,1,10238,9000,sedan,1,1,0,0,9000,0.5250327586,3,4,4,4,3,3,4,3,3,2,2,0
7992,849354,1,1,10-19y,high school,working class,,1,before 2015,1,0,32765,11000,sedan,1,1,0,0,11000,0.5250327586,3,3,3,4,3,3,4,3,2,5,2,0
7996,940603,2,0,20-29y,none,middle class,0.4924103959,1,before 2015,0,1,10238,12000,sedan,1,0,1,0,12000,0.4924103959,3,4,4,3,3,3,4,4,4,3,2,0
7997,354689,0,0,0-9y,high school,working class,0.4145847395,0,after 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.4145847395,2,2,3,3,3,3,3,2,2,5,3,1
7998,740592,1,1,10-19y,high school,middle class,0.4441140482,1,before 2015,0,1,10238,10000,sports car,2,0,0,0,10000,0.4441140482,3,3,4,3,3,4,4,3,2,3,2,0
8007,227991,1,1,0-9y,university,middle class,,0,before 2015,0,1,21217,,sedan,0,0,0,1,12000,0.5250327586,3,3,4,3,3,3,3,2,3,3,2,1
8013,795527,1,0,10-19y,high school,working class,0.3646300364,0,before 2015,1,1,32765,7000,sports car,1,0,0,1,7000,0.3646300364,2,3,4,4,3,3,3,3,2,5,2,1
8029,320313,1,0,10-19y,high school,upper class,0.5957149581,1,before 2015,1,1,10238,7000,sedan,2,0,2,0,7000,0.5957149581,4,3,4,4,4,4,4,3,2,2,2,0
8030,323129,2,1,0-9y,high school,upper class,0.6809131865,1,after 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.6809131865,5,4,4,3,3,3,4,2,2,2,3,0
8045,897135,1,1,0-9y,high school,middle class,0.4033846274,0,before 2015,1,1,10238,9000,sedan,0,0,0,1,9000,0.4033846274,2,3,4,4,3,3,3,2,2,3,2,1
8046,235726,1,0,0-9y,university,upper class,0.7040031235,1,after 2015,1,1,32765,10000,sedan,0,0,0,0,10000,0.7040031235,5,3,4,4,3,3,4,2,3,2,3,0
8049,866306,0,0,0-9y,none,poverty,,1,before 2015,1,1,32765,8000,sedan,0,0,0,0,8000,0.5250327586,3,2,4,4,3,3,4,2,4,4,2,0
8051,869862,2,1,20-29y,high school,upper class,0.6819981116,0,before 2015,1,1,32765,6000,sedan,11,1,2,1,6000,0.6819981116,5,4,4,4,4,4,3,4,2,2,2,1
8054,672542,3,1,20-29y,university,upper class,0.472141244,1,before 2015,1,1,10238,11000,sedan,3,0,1,0,11000,0.472141244,3,4,4,4,3,4,4,4,3,2,2,0
8056,36065,0,1,0-9y,none,poverty,0.4490141254,1,before 2015,0,1,10238,14000,sedan,0,0,0,0,14000,0.4490141254,3,2,4,3,3,3,4,2,4,4,2,0
8057,80718,1,1,10-19y,university,upper class,0.6227949197,1,after 2015,1,1,10238,,sedan,1,0,2,0,12000,0.6227949197,5,3,4,4,4,3,4,3,3,2,3,0
8058,825288,2,1,10-19y,university,upper class,0.9608188278,1,after 2015,0,1,10238,10000,sedan,1,0,1,0,10000,0.9608188278,5,4,4,3,3,3,4,3,3,2,3,0
8061,329598,1,0,0-9y,none,middle class,,0,before 2015,1,0,10238,14000,sedan,0,0,0,1,14000,0.5250327586,3,3,3,4,3,3,3,2,4,3,2,1
8062,603341,3,1,30y+,high school,upper class,0.6060025247,1,before 2015,0,1,10238,,sedan,2,0,4,0,12000,0.6060025247,4,4,4,3,4,4,4,5,2,2,2,0
8065,962434,1,1,10-19y,high school,upper class,0.6012733666,1,before 2015,1,1,10238,10000,sedan,1,0,2,0,10000,0.6012733666,4,3,4,4,4,3,4,3,2,2,2,0
8071,361686,3,1,20-29y,university,upper class,0.5935570211,1,after 2015,1,1,10238,9000,sedan,1,1,4,0,9000,0.5935570211,4,4,4,4,4,3,4,4,3,2,3,0
8078,324523,0,1,0-9y,none,working class,0.4136822947,0,before 2015,0,1,32765,,sedan,0,0,0,1,12000,0.4136822947,2,2,4,3,3,3,3,2,4,5,2,1
8081,584870,1,1,10-19y,high school,middle class,0.5960178821,1,before 2015,0,1,10238,9000,sedan,0,0,1,0,9000,0.5960178821,4,3,4,3,3,3,4,3,2,3,2,0
8084,313409,2,0,20-29y,university,upper class,0.6720095267,1,after 2015,1,0,10238,13000,sedan,0,0,0,0,13000,0.6720095267,5,4,3,4,3,3,4,4,3,2,3,0
8089,102757,3,0,10-19y,none,upper class,0.6854090454,1,after 2015,1,1,10238,11000,sedan,1,0,0,0,11000,0.6854090454,5,4,4,4,3,3,4,3,4,2,3,0
8090,426769,1,1,10-19y,university,upper class,0.6670226191,1,before 2015,1,1,10238,14000,sedan,2,0,2,0,14000,0.6670226191,5,3,4,4,4,4,4,3,3,2,2,0
8098,539780,2,1,20-29y,university,upper class,0.5806195342,1,after 2015,1,1,32765,7000,sedan,12,1,3,0,7000,0.5806195342,4,4,4,4,4,4,4,4,3,2,3,0
8100,237986,0,0,0-9y,high school,poverty,0.2866241766,0,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.2866241766,2,2,3,3,3,3,3,2,2,4,2,1
8102,140311,0,0,0-9y,high school,working class,0.5105416143,0,before 2015,0,0,10238,12000,sedan,0,0,0,1,12000,0.5105416143,3,2,3,3,3,3,3,2,2,5,2,1
8104,757295,0,1,0-9y,high school,upper class,0.6172781219,1,after 2015,1,1,32765,10000,sedan,0,0,0,1,10000,0.6172781219,5,2,4,4,3,3,4,2,2,2,3,1
8107,510231,1,0,10-19y,high school,working class,0.3846403722,0,before 2015,0,1,10238,11000,sedan,0,0,1,0,11000,0.3846403722,2,3,4,3,3,3,3,3,2,5,2,0
8110,683736,1,0,10-19y,high school,working class,0.4400170768,1,before 2015,1,1,10238,14000,sedan,0,0,1,0,14000,0.4400170768,3,3,4,4,3,3,4,3,2,5,2,0
8113,837247,0,1,0-9y,none,working class,0.3673915154,1,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.3673915154,2,2,4,4,3,3,4,2,4,5,2,0
8118,457341,2,0,20-29y,university,upper class,0.6230965529,1,before 2015,1,1,10238,8000,sedan,3,2,4,0,8000,0.6230965529,5,4,4,4,4,4,4,4,3,2,2,0
8122,347755,3,1,0-9y,university,upper class,0.6814422419,1,after 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.6814422419,5,4,4,4,3,3,4,2,3,2,3,0
8134,329801,2,1,10-19y,university,upper class,0.6522632313,1,after 2015,0,1,32765,9000,sedan,3,1,1,0,9000,0.6522632313,5,4,4,3,3,4,4,3,3,2,3,0
8136,25825,0,1,0-9y,none,poverty,,0,before 2015,0,1,10238,15000,sedan,0,0,0,1,15000,0.5250327586,3,2,4,3,3,3,3,2,4,4,2,1
8139,242100,3,0,30y+,university,upper class,0.4709021936,1,after 2015,0,1,10238,10000,sedan,2,0,1,0,10000,0.4709021936,3,4,4,3,3,4,4,5,3,2,3,0
8142,905593,0,0,0-9y,university,working class,0.535757559,1,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.535757559,4,2,4,3,3,3,4,2,3,5,2,1
8145,363787,2,1,20-29y,none,working class,0.5240293741,1,before 2015,0,0,32765,14000,sedan,4,0,1,0,14000,0.5240293741,3,4,3,3,3,4,4,4,4,5,2,0
8146,416920,3,1,30y+,university,upper class,0.5846714102,1,after 2015,1,1,32765,11000,sedan,13,1,3,0,11000,0.5846714102,4,4,4,4,4,4,4,5,3,2,3,0
8150,129882,0,0,0-9y,high school,middle class,0.4095777895,1,after 2015,0,0,10238,12000,sedan,0,0,0,0,12000,0.4095777895,2,2,3,3,3,3,4,2,2,3,3,0
8152,766789,1,0,10-19y,high school,working class,0.661653671,1,before 2015,0,1,92101,12000,sedan,1,0,0,0,12000,0.661653671,5,3,4,3,3,3,4,3,2,5,2,0
8155,924520,1,0,0-9y,high school,upper class,0.7519971243,1,before 2015,0,1,32765,9000,sedan,0,0,0,0,9000,0.7519971243,5,3,4,3,3,3,4,2,2,2,2,0
8159,9863,2,1,20-29y,high school,upper class,0.7221845907,1,after 2015,0,0,10238,15000,sedan,2,2,1,0,15000,0.7221845907,5,4,3,3,3,4,4,4,2,2,3,0
8172,430766,0,0,0-9y,high school,poverty,0.2907696724,1,before 2015,0,1,92101,14000,sedan,0,0,0,1,14000,0.2907696724,2,2,4,3,3,3,4,2,2,4,2,1
8173,212303,3,1,30y+,high school,upper class,0.7086878384,1,before 2015,0,1,10238,12000,sedan,1,1,7,0,12000,0.7086878384,5,4,4,3,4,3,4,5,2,2,2,0
8181,717908,2,0,0-9y,university,upper class,0.5677135245,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.5677135245,4,4,4,3,3,3,4,2,3,2,2,0
8193,26248,2,1,20-29y,high school,upper class,0.6305716882,1,after 2015,1,1,92101,10000,sports car,4,1,4,1,10000,0.6305716882,5,4,4,4,4,4,4,4,2,2,3,1
