_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
6977,26925,3,1,10-19y,high school,upper class,0.6661000735,0,after 2015,0,1,10238,,sedan,0,1,0,0,12000,0.6661000735,5,4,4,3,3,3,3,3,2,2,3,0
6978,176415,1,0,0-9y,university,middle class,0.4771355471,1,after 2015,0,0,10238,16000,sedan,0,0,0,0,16000,0.4771355471,3,3,3,3,3,3,4,2,3,3,3,0
6979,221255,2,1,20-29y,none,poverty,0.4017448784,0,before 2015,1,1,10238,7000,sedan,3,0,6,0,7000,0.4017448784,2,4,4,4,4,4,3,4,4,4,2,0
6980,846013,2,1,20-29y,high school,upper class,,1,after 2015,1,1,10238,12000,sedan,4,0,2,0,12000,0.5250327586,3,4,4,4,4,4,4,4,2,2,3,0
6981,958741,2,0,0-9y,university,middle class,0.5987010518,1,after 2015,1,1,10238,14000,sedan,0,0,0,0,14000,0.5987010518,4,4,4,4,3,3,4,2,3,3,3,0
6982,995544,2,1,0-9y,university,middle class,0.6013332227,0,before 2015,1,1,10238,11000,sedan,0,0,0,1,11000,0.6013332227,4,4,4,4,3,3,3,2,3,3,2,1
6984,293784,0,0,0-9y,none,poverty,0.2915583575,0,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.2915583575,2,2,3,3,3,3,3,2,4,4,2,1
6986,337772,1,1,10-19y,university,middle class,0.4133473492,0,before 2015,1,1,32765,6000,sedan,4,0,0,1,6000,0.4133473492,2,3,4,4,3,4,3,3,3,3,2,1
6987,79360,3,0,20-29y,university,upper class,0.537064358,0,before 2015,1,1,10238,14000,sedan,0,0,1,0,14000,0.537064358,4,4,4,4,3,3,3,4,3,2,2,0
6988,432167,1,0,0-9y,university,upper class,,0,before 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.5250327586,3,3,4,3,3,3,3,2,3,2,2,0
6989,596426,3,0,30y+,high school,upper class,0.6059369385,1,before 2015,1,1,10238,10000,sedan,5,3,0,0,10000,0.6059369385,4,4,4,4,3,4,4,5,2,2,2,0
6990,679883,2,0,20-29y,university,upper class,0.7112464651,1,before 2015,1,1,10238,10000,sedan,1,2,2,0,10000,0.7112464651,5,4,4,4,4,3,4,4,3,2,2,0
6991,275254,1,0,10-19y,none,poverty,0.3847356896,0,before 2015,0,0,10238,14000,sports car,2,0,2,0,14000,0.3847356896,2,3,3,3,4,4,3,3,4,4,2,0
6992,357834,1,1,10-19y,university,middle class,0.4559525834,0,after 2015,1,0,10238,13000,sedan,1,1,1,1,13000,0.4559525834,3,3,3,4,3,3,3,3,3,3,3,1
6993,941777,2,0,20-29y,high school,working class,0.4109175057,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.4109175057,2,4,4,4,3,3,4,4,2,5,2,0
6995,703526,2,1,0-9y,university,upper class,0.6999689334,1,after 2015,0,1,10238,14000,sedan,0,0,0,0,14000,0.6999689334,5,4,4,3,3,3,4,2,3,2,3,0
6996,600770,0,1,0-9y,high school,poverty,0.4148190239,1,before 2015,0,0,92101,,sports car,0,0,0,1,12000,0.4148190239,2,2,3,3,3,3,4,2,2,4,2,1
6997,284495,0,1,0-9y,high school,poverty,0.2960347841,0,before 2015,1,1,92101,,sedan,0,0,0,1,12000,0.2960347841,2,2,4,4,3,3,3,2,2,4,2,1
6998,76313,3,1,20-29y,high school,upper class,0.6368800364,1,before 2015,1,1,32765,6000,sedan,10,0,3,0,6000,0.6368800364,5,4,4,4,4,4,4,4,2,2,2,0
7000,146767,0,1,0-9y,university,poverty,0.3924064434,0,after 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.3924064434,2,2,3,3,3,3,3,2,3,4,3,1
7001,551022,2,0,20-29y,high school,working class,0.4933883976,1,before 2015,1,1,10238,,sedan,0,0,3,0,12000,0.4933883976,3,4,4,4,4,3,4,4,2,5,2,0
7003,575064,0,1,0-9y,high school,poverty,0.3196742594,0,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.3196742594,2,2,3,3,3,3,3,2,2,4,2,1
7004,756997,2,1,20-29y,high school,upper class,0.5099520182,1,before 2015,1,0,32765,13000,sedan,4,2,1,0,13000,0.5099520182,3,4,3,4,3,4,4,4,2,2,2,0
7005,786123,3,1,30y+,high school,upper class,0.5002944361,1,before 2015,1,1,32765,9000,sedan,15,1,5,0,9000,0.5002944361,3,4,4,4,4,4,4,5,2,2,2,0
7006,940020,1,1,10-19y,none,middle class,0.3842309926,1,before 2015,0,1,10238,,sedan,1,0,2,0,12000,0.3842309926,2,3,4,3,4,3,4,3,4,3,2,0
7007,262686,2,0,20-29y,high school,middle class,0.5727980895,1,before 2015,0,0,92101,16000,sedan,1,0,1,0,16000,0.5727980895,4,4,3,3,3,3,4,4,2,3,2,0
7008,796394,1,0,10-19y,university,upper class,0.6572187525,1,after 2015,1,1,10238,10000,sedan,2,0,1,0,10000,0.6572187525,5,3,4,4,3,4,4,3,3,2,3,0
7009,594071,2,1,20-29y,university,upper class,0.603465039,1,after 2015,0,0,10238,16000,sedan,2,0,1,0,16000,0.603465039,4,4,3,3,3,4,4,4,3,2,3,0
7010,906507,2,0,10-19y,university,upper class,0.5171310079,1,after 2015,1,1,32765,,sedan,2,0,0,0,12000,0.5171310079,3,4,4,4,3,4,4,3,3,2,3,0
7011,500186,2,0,20-29y,high school,upper class,0.5816855541,1,before 2015,0,1,10238,14000,sedan,2,1,0,0,14000,0.5816855541,4,4,4,3,3,4,4,4,2,2,2,0
7012,585897,3,1,30y+,high school,upper class,0.7542244907,1,after 2015,1,1,32765,,sedan,11,3,5,0,12000,0.7542244907,5,4,4,4,4,4,4,5,2,2,3,0
7013,23557,1,0,0-9y,high school,middle class,0.5091877815,0,before 2015,0,0,32765,12000,sedan,0,0,0,1,12000,0.5091877815,3,3,3,3,3,3,3,2,2,3,2,1
7014,41412,1,1,10-19y,none,working class,,1,before 2015,0,0,10238,12000,sedan,3,0,2,0,12000,0.5250327586,3,3,3,3,4,4,4,3,4,5,2,0
7015,518774,1,1,10-19y,none,working class,0.3691239528,0,before 2015,1,1,10238,11000,sedan,3,0,6,1,11000,0.3691239528,2,3,4,4,4,4,3,3,4,5,2,1
7016,340984,1,1,10-19y,high school,middle class,0.5157480819,1,after 2015,1,1,10238,11000,sedan,1,0,2,0,11000,0.5157480819,3,3,4,4,4,3,4,3,2,3,3,0
7017,685275,0,0,0-9y,high school,middle class,0.472886285,0,before 2015,1,0,10238,,sedan,0,0,0,1,12000,0.472886285,3,2,3,4,3,3,3,2,2,3,2,1
7018,431192,0,1,0-9y,none,poverty,0.2011687946,0,before 2015,0,0,10238,,sports car,0,0,0,1,12000,0.2011687946,2,2,3,3,3,3,3,2,4,4,2,1
7019,911697,3,1,0-9y,university,upper class,0.6280343303,1,after 2015,0,1,32765,10000,sedan,0,0,0,1,10000,0.6280343303,5,4,4,3,3,3,4,2,3,2,3,1
7020,751596,2,0,20-29y,university,upper class,0.7121946994,1,after 2015,1,1,10238,12000,sports car,0,0,2,0,12000,0.7121946994,5,4,4,4,4,3,4,4,3,2,3,0
7022,415590,0,0,0-9y,none,poverty,0.3831616343,0,before 2015,0,0,32765,11000,sedan,0,0,0,0,11000,0.3831616343,2,2,3,3,3,3,3,2,4,4,2,0
7023,819383,0,0,0-9y,none,poverty,0.1968910724,0,after 2015,0,0,10238,11000,sedan,0,0,0,0,11000,0.1968910724,2,2,3,3,3,3,3,2,4,4,3,0
7024,322348,2,1,20-29y,university,upper class,0.6598529281,1,after 2015,1,1,32765,8000,sedan,6,2,2,0,8000,0.6598529281,5,4,4,4,4,4,4,4,3,2,3,0
7025,386978,3,0,30y+,university,upper class,0.6721556254,0,after 2015,1,1,92101,11000,sedan,3,0,1,0,11000,0.6721556254,5,4,4,4,3,4,3,5,3,2,3,0
7026,218077,0,1,0-9y,none,working class,0.4869862166,0,before 2015,0,0,92101,,sedan,0,0,0,0,12000,0.4869862166,3,2,3,3,3,3,3,2,4,5,2,0
7027,156894,3,0,10-19y,high school,upper class,0.732247116,1,after 2015,1,0,10238,16000,sedan,0,0,3,0,16000,0.732247116,5,4,3,4,4,3,4,3,2,2,3,0
7028,208897,1,0,10-19y,high school,middle class,0.7603046769,1,before 2015,0,0,10238,13000,sports car,0,0,0,0,13000,0.7603046769,5,3,3,3,3,3,4,3,2,3,2,0
7029,127825,1,1,10-19y,university,poverty,0.1565732779,1,before 2015,1,0,10238,10000,sports car,0,0,2,0,10000,0.1565732779,2,3,3,4,4,3,4,3,3,4,2,0
7030,294332,3,0,30y+,high school,middle class,0.5453661684,1,after 2015,1,1,10238,10000,sedan,2,1,7,0,10000,0.5453661684,4,4,4,4,4,4,4,5,2,3,3,0
7031,541648,2,0,0-9y,high school,upper class,0.7136079958,1,after 2015,1,0,10238,17000,sedan,0,0,0,0,17000,0.7136079958,5,4,3,4,3,3,4,2,2,2,3,0
7033,431110,0,0,0-9y,none,poverty,0.3820993732,1,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.3820993732,2,2,3,3,3,3,4,2,4,4,2,0
7034,609562,1,0,0-9y,university,upper class,0.6735504376,1,after 2015,1,0,32765,7000,sedan,0,0,0,0,7000,0.6735504376,5,3,3,4,3,3,4,2,3,2,3,0
7035,285141,1,0,10-19y,high school,middle class,0.4994902149,0,before 2015,0,0,32765,14000,sedan,2,1,0,1,14000,0.4994902149,3,3,3,3,3,4,3,3,2,3,2,1
7037,851111,2,0,20-29y,university,middle class,0.6066684577,0,before 2015,1,1,92101,10000,sedan,4,0,1,0,10000,0.6066684577,4,4,4,4,3,4,3,4,3,3,2,0
7039,41547,3,0,30y+,university,upper class,0.4124185389,1,after 2015,0,1,10238,11000,sedan,1,1,4,0,11000,0.4124185389,2,4,4,3,4,3,4,5,3,2,3,0
7040,247518,1,1,10-19y,university,middle class,0.3502643062,1,before 2015,0,0,10238,15000,sedan,1,0,0,0,15000,0.3502643062,2,3,3,3,3,3,4,3,3,3,2,0
7041,348341,3,1,10-19y,university,upper class,0.7168125323,1,before 2015,1,1,10238,12000,sedan,0,0,0,0,12000,0.7168125323,5,4,4,4,3,3,4,3,3,2,2,0
7043,46343,2,0,20-29y,none,working class,0.3811310891,0,after 2015,1,1,32765,13000,sedan,1,1,0,0,13000,0.3811310891,2,4,4,4,3,3,3,4,4,5,3,0
7045,754780,2,0,20-29y,high school,upper class,,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.5250327586,3,4,4,3,3,3,4,4,2,2,2,0
7046,748515,2,0,0-9y,university,upper class,0.6465278406,1,before 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.6465278406,5,4,4,4,3,3,4,2,3,2,2,0
7047,931078,2,0,20-29y,none,poverty,0.2990802016,0,before 2015,1,1,10238,11000,sedan,3,0,1,0,11000,0.2990802016,2,4,4,4,3,4,3,4,4,4,2,0
7048,26510,2,0,20-29y,university,upper class,0.6595263331,1,after 2015,1,1,32765,7000,sedan,2,0,0,0,7000,0.6595263331,5,4,4,4,3,4,4,4,3,2,3,0
7049,252821,3,1,0-9y,high school,upper class,0.6744780363,1,after 2015,0,1,10238,14000,sports car,0,0,0,0,14000,0.6744780363,5,4,4,3,3,3,4,2,2,2,3,0
7050,203240,1,0,10-19y,university,upper class,0.6949148906,1,before 2015,1,1,10238,9000,sedan,1,0,0,0,9000,0.6949148906,5,3,4,4,3,3,4,3,3,2,2,0
7052,521505,1,1,10-19y,university,upper class,0.7418494315,1,after 2015,0,0,10238,16000,sedan,1,0,2,0,16000,0.7418494315,5,3,3,3,4,3,4,3,3,2,3,0
7053,773662,0,1,0-9y,high school,working class,0.4583882345,1,before 2015,0,1,10238,16000,sedan,0,0,0,1,16000,0.4583882345,3,2,4,3,3,3,4,2,2,5,2,1
7054,26675,2,1,0-9y,none,working class,0.5083822972,0,before 2015,0,1,10238,15000,sedan,0,0,0,1,15000,0.5083822972,3,4,4,3,3,3,3,2,4,5,2,1
7055,402970,0,1,0-9y,university,working class,0.6477056226,1,before 2015,0,1,21217,13000,sedan,0,0,0,1,13000,0.6477056226,5,2,4,3,3,3,4,2,3,5,2,1
7056,799465,3,1,10-19y,university,upper class,0.4242385061,1,before 2015,1,1,10238,13000,sedan,4,2,2,0,13000,0.4242385061,2,4,4,4,4,4,4,3,3,2,2,0
7058,895195,1,1,10-19y,university,upper class,0.4886390922,1,after 2015,1,1,10238,8000,sedan,0,1,3,0,8000,0.4886390922,3,3,4,4,4,3,4,3,3,2,3,0
7059,909369,2,1,20-29y,high school,upper class,0.5841712511,1,after 2015,0,0,32765,12000,sedan,7,2,1,0,12000,0.5841712511,4,4,3,3,3,4,4,4,2,2,3,0
7061,72397,1,0,10-19y,high school,working class,0.5821331522,1,before 2015,1,0,10238,11000,sedan,1,0,0,0,11000,0.5821331522,4,3,3,4,3,3,4,3,2,5,2,0
7063,722977,1,1,0-9y,high school,middle class,0.5079889265,1,before 2015,0,0,32765,13000,sedan,0,0,0,0,13000,0.5079889265,3,3,3,3,3,3,4,2,2,3,2,0
7064,344155,2,0,0-9y,high school,upper class,0.6931096743,0,after 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.6931096743,5,4,4,4,3,3,3,2,2,2,3,0
7065,40785,0,0,0-9y,university,working class,0.4924001508,1,before 2015,1,1,10238,15000,sedan,0,0,0,1,15000,0.4924001508,3,2,4,4,3,3,4,2,3,5,2,1
7067,288623,1,0,10-19y,university,upper class,,1,after 2015,0,1,10238,16000,sedan,1,0,0,0,16000,0.5250327586,3,3,4,3,3,3,4,3,3,2,3,0
7068,851179,1,0,10-19y,university,middle class,0.5221164862,1,before 2015,1,0,10238,15000,sedan,1,1,0,0,15000,0.5221164862,3,3,3,4,3,3,4,3,3,3,2,0
7069,301854,1,1,10-19y,high school,upper class,0.6612070555,1,after 2015,1,1,10238,,sedan,1,1,4,0,12000,0.6612070555,5,3,4,4,4,3,4,3,2,2,3,0
7070,367973,2,0,20-29y,high school,working class,0.3864689941,1,before 2015,0,1,10238,16000,sedan,0,0,1,0,16000,0.3864689941,2,4,4,3,3,3,4,4,2,5,2,0
7072,236840,2,1,20-29y,university,upper class,0.5144846749,1,before 2015,1,1,10238,10000,sedan,1,1,4,0,10000,0.5144846749,3,4,4,4,4,3,4,4,3,2,2,0
7073,191199,1,0,10-19y,none,poverty,0.3191446331,0,before 2015,0,1,32765,9000,sedan,1,0,0,1,9000,0.3191446331,2,3,4,3,3,3,3,3,4,4,2,1
7074,227133,0,0,0-9y,university,working class,0.3661258328,0,before 2015,0,0,10238,,sports car,0,0,0,0,12000,0.3661258328,2,2,3,3,3,3,3,2,3,5,2,0
7075,358868,3,1,10-19y,university,upper class,0.6797417136,1,before 2015,1,1,92101,,sedan,2,0,1,0,12000,0.6797417136,5,4,4,4,3,4,4,3,3,2,2,0
7076,627731,0,1,0-9y,university,poverty,0.2852396653,1,before 2015,0,0,10238,17000,sedan,0,0,0,0,17000,0.2852396653,2,2,3,3,3,3,4,2,3,4,2,0
7077,544348,2,1,20-29y,high school,upper class,0.5798926082,1,after 2015,1,1,10238,10000,sedan,7,0,4,0,10000,0.5798926082,4,4,4,4,4,4,4,4,2,2,3,0
7078,162153,2,1,20-29y,university,upper class,0.6353628898,1,after 2015,1,1,32765,8000,sedan,7,3,1,0,8000,0.6353628898,5,4,4,4,3,4,4,4,3,2,3,0
7080,377334,2,0,10-19y,university,upper class,0.5500308529,1,after 2015,0,0,10238,17000,sedan,1,0,1,0,17000,0.5500308529,4,4,3,3,3,3,4,3,3,2,3,0
7081,413348,0,0,0-9y,none,poverty,0.2835307308,1,before 2015,0,1,10238,11000,sedan,0,0,0,0,11000,0.2835307308,2,2,4,3,3,3,4,2,4,4,2,0
7083,416719,0,0,0-9y,university,working class,,0,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.5250327586,3,2,4,3,3,3,3,2,3,5,2,1
7084,559705,0,0,0-9y,high school,middle class,0.5996663918,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.5996663918,4,2,4,4,3,3,4,2,2,3,2,0
7085,536597,1,0,10-19y,university,upper class,,1,after 2015,0,0,32765,11000,sedan,5,1,0,0,11000,0.5250327586,3,3,3,3,3,4,4,3,3,2,3,0
7086,213641,0,0,0-9y,high school,working class,0.5069060956,1,before 2015,0,0,21217,14000,sedan,0,0,0,1,14000,0.5069060956,3,2,3,3,3,3,4,2,2,5,2,1
7087,347626,0,1,0-9y,high school,middle class,0.3374011595,0,before 2015,0,0,10238,17000,sedan,0,0,0,0,17000,0.3374011595,2,2,3,3,3,3,3,2,2,3,2,0
7088,378383,1,1,10-19y,none,poverty,0.3708743122,0,before 2015,0,0,10238,12000,sedan,0,0,1,0,12000,0.3708743122,2,3,3,3,3,3,3,3,4,4,2,0
7089,483679,2,0,20-29y,none,working class,0.6749728695,0,before 2015,0,1,32765,8000,sedan,4,0,0,1,8000,0.6749728695,5,4,4,3,3,4,3,4,4,5,2,1
7090,81087,2,1,10-19y,university,upper class,0.6480905975,1,before 2015,0,1,32765,8000,sedan,1,0,2,0,8000,0.6480905975,5,4,4,3,4,3,4,3,3,2,2,0
7093,204090,0,1,0-9y,high school,middle class,0.4718226131,0,after 2015,1,0,10238,13000,sedan,0,0,0,0,13000,0.4718226131,3,2,3,4,3,3,3,2,2,3,3,0
7095,132882,1,0,10-19y,none,poverty,0.2776214502,1,before 2015,1,1,32765,,sedan,5,0,1,0,12000,0.2776214502,2,3,4,4,3,4,4,3,4,4,2,0
7096,319686,2,0,20-29y,university,upper class,0.6271708897,0,after 2015,0,1,92101,13000,sedan,1,0,0,0,13000,0.6271708897,5,4,4,3,3,3,3,4,3,2,3,0
7097,719070,3,1,0-9y,university,upper class,,1,before 2015,1,1,10238,,sedan,0,0,0,1,12000,0.5250327586,3,4,4,4,3,3,4,2,3,2,2,1
7099,614936,2,1,0-9y,university,upper class,0.682173437,1,before 2015,0,1,10238,9000,sedan,0,0,0,1,9000,0.682173437,5,4,4,3,3,3,4,2,3,2,2,1
7100,976334,0,1,0-9y,high school,poverty,0.450833357,0,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.450833357,3,2,3,3,3,3,3,2,2,4,2,1
7101,282406,2,1,0-9y,high school,middle class,,0,before 2015,0,1,32765,10000,sedan,0,0,0,1,10000,0.5250327586,3,4,4,3,3,3,3,2,2,3,2,1
7102,76084,2,1,20-29y,university,upper class,0.4829458101,1,after 2015,1,1,10238,12000,sedan,2,1,1,0,12000,0.4829458101,3,4,4,4,3,4,4,4,3,2,3,0
7103,132825,3,1,30y+,university,upper class,0.6109993088,1,before 2015,1,1,10238,12000,sedan,10,1,2,0,12000,0.6109993088,5,4,4,4,4,4,4,5,3,2,2,0
7104,927624,1,0,0-9y,university,upper class,0.6075427182,0,after 2015,1,0,10238,11000,sedan,0,0,0,1,11000,0.6075427182,4,3,3,4,3,3,3,2,3,2,3,1
7105,893783,0,0,0-9y,high school,poverty,0.4798501252,0,before 2015,0,1,10238,14000,sports car,0,0,0,1,14000,0.4798501252,3,2,4,3,3,3,3,2,2,4,2,1
7106,321248,3,1,0-9y,none,working class,0.2510187315,1,before 2015,1,1,10238,14000,sedan,0,0,0,1,14000,0.2510187315,2,4,4,4,3,3,4,2,4,5,2,1
7107,759694,2,0,0-9y,university,upper class,0.6637738895,0,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.6637738895,5,4,4,4,3,3,3,2,3,2,2,0
7108,245745,2,1,20-29y,high school,upper class,0.7019135438,1,before 2015,0,1,21217,7000,sedan,5,1,2,1,7000,0.7019135438,5,4,4,3,4,4,4,4,2,2,2,1
7110,888155,2,0,10-19y,university,upper class,0.5448005213,1,before 2015,1,1,10238,12000,sedan,1,0,1,0,12000,0.5448005213,4,4,4,4,3,3,4,3,3,2,2,0
7111,523548,3,0,30y+,university,upper class,0.5054690259,1,after 2015,1,1,32765,8000,sedan,4,1,2,0,8000,0.5054690259,3,4,4,4,4,4,4,5,3,2,3,0
7112,372338,3,0,30y+,university,upper class,0.8614390949,1,after 2015,1,1,10238,11000,sedan,4,0,0,0,11000,0.8614390949,5,4,4,4,3,4,4,5,3,2,3,0
7114,841471,1,1,0-9y,high school,middle class,0.5020137338,1,before 2015,0,0,10238,12000,sedan,0,0,0,0,12000,0.5020137338,3,3,3,3,3,3,4,2,2,3,2,0
7115,892622,1,0,10-19y,high school,middle class,0.5580648028,1,before 2015,0,0,10238,15000,sedan,0,0,1,0,15000,0.5580648028,4,3,3,3,3,3,4,3,2,3,2,0
7116,81998,2,0,20-29y,high school,middle class,0.6173525184,0,before 2015,0,1,32765,11000,sedan,8,1,1,0,11000,0.6173525184,5,4,4,3,3,4,3,4,2,3,2,0
7117,286212,0,1,0-9y,high school,poverty,0.2036909344,1,before 2015,0,0,10238,14000,sedan,0,0,0,1,14000,0.2036909344,2,2,3,3,3,3,4,2,2,4,2,1
7118,307985,3,0,0-9y,high school,upper class,0.5630339027,0,after 2015,1,1,10238,14000,sedan,0,0,0,0,14000,0.5630339027,4,4,4,4,3,3,3,2,2,2,3,0
7119,441806,3,0,30y+,none,upper class,0.6438294986,1,before 2015,1,1,10238,11000,sedan,2,2,1,0,11000,0.6438294986,5,4,4,4,3,4,4,5,4,2,2,0
7120,186651,1,0,10-19y,high school,working class,0.6897285195,1,after 2015,0,0,10238,13000,sedan,1,0,1,0,13000,0.6897285195,5,3,3,3,3,3,4,3,2,5,3,0
7121,484061,2,0,20-29y,high school,middle class,0.5765165342,1,before 2015,0,1,10238,12000,sedan,3,1,2,0,12000,0.5765165342,4,4,4,3,4,4,4,4,2,3,2,0
7123,790700,3,1,30y+,high school,upper class,0.4840611142,1,before 2015,1,1,92101,14000,sedan,3,1,2,0,14000,0.4840611142,3,4,4,4,4,4,4,5,2,2,2,0
7125,534758,0,1,0-9y,university,working class,0.4862577534,0,before 2015,1,0,32765,12000,sedan,0,0,0,1,12000,0.4862577534,3,2,3,4,3,3,3,2,3,5,2,1
7127,115691,1,1,10-19y,high school,poverty,0.307942014,1,before 2015,1,1,32765,8000,sedan,3,1,1,0,8000,0.307942014,2,3,4,4,3,4,4,3,2,4,2,0
7128,100624,1,1,10-19y,high school,middle class,0.4413910444,0,before 2015,0,1,10238,11000,sedan,0,0,1,1,11000,0.4413910444,3,3,4,3,3,3,3,3,2,3,2,1
7130,854176,1,0,10-19y,high school,middle class,0.4594468639,1,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.4594468639,3,3,4,3,3,3,4,3,2,3,2,1
7131,659121,2,1,20-29y,high school,upper class,,1,before 2015,1,1,10238,9000,sports car,6,0,5,0,9000,0.5250327586,3,4,4,4,4,4,4,4,2,2,2,0
7132,994304,3,1,30y+,high school,middle class,0.4998196523,1,before 2015,1,1,10238,11000,sedan,6,1,3,0,11000,0.4998196523,3,4,4,4,4,4,4,5,2,3,2,0
7133,506388,2,1,0-9y,high school,working class,,1,before 2015,0,0,32765,14000,sedan,0,0,0,1,14000,0.5250327586,3,4,3,3,3,3,4,2,2,5,2,1
7136,558452,1,0,10-19y,high school,middle class,0.5394884673,1,before 2015,1,1,10238,8000,sedan,0,0,2,0,8000,0.5394884673,4,3,4,4,4,3,4,3,2,3,2,0
7137,467841,3,0,30y+,none,upper class,0.7059986204,1,before 2015,1,1,10238,8000,sedan,0,0,1,0,8000,0.7059986204,5,4,4,4,3,3,4,5,4,2,2,0
7138,750015,2,0,20-29y,none,middle class,0.4076694945,0,before 2015,0,1,32765,10000,sedan,3,0,1,0,10000,0.4076694945,2,4,4,3,3,4,3,4,4,3,2,0
7139,618877,2,1,0-9y,university,upper class,0.6866898782,0,after 2015,1,1,32765,7000,sedan,0,0,0,1,7000,0.6866898782,5,4,4,4,3,3,3,2,3,2,3,1
7140,547743,3,1,10-19y,university,upper class,0.7039604438,1,after 2015,1,1,92101,9000,sedan,1,0,0,0,9000,0.7039604438,5,4,4,4,3,3,4,3,3,2,3,0
7141,471782,2,1,20-29y,none,poverty,,0,before 2015,0,0,10238,16000,sedan,3,0,3,0,16000,0.5250327586,3,4,3,3,4,4,3,4,4,4,2,0
7143,989047,2,1,20-29y,none,poverty,0.1695337484,0,before 2015,1,1,32765,10000,sedan,6,2,0,0,10000,0.1695337484,2,4,4,4,3,4,3,4,4,4,2,0
7144,2590,3,0,30y+,university,upper class,0.5537983802,1,after 2015,1,1,10238,11000,sedan,1,0,1,0,11000,0.5537983802,4,4,4,4,3,3,4,5,3,2,3,0
7145,475437,1,0,0-9y,high school,middle class,0.5723042659,1,after 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.5723042659,4,3,4,3,3,3,4,2,2,3,3,1
7146,357745,3,1,30y+,university,upper class,,1,before 2015,0,1,32765,,sedan,5,2,2,0,12000,0.5250327586,3,4,4,3,4,4,4,5,3,2,2,0
7148,958672,2,1,20-29y,none,middle class,0.5828436604,0,before 2015,0,1,10238,9000,sedan,2,0,5,0,9000,0.5828436604,4,4,4,3,4,4,3,4,4,3,2,0
7149,916048,1,0,10-19y,none,middle class,0.454994932,0,before 2015,1,1,10238,11000,sports car,0,0,2,0,11000,0.454994932,3,3,4,4,4,3,3,3,4,3,2,0
7150,305200,0,0,0-9y,high school,poverty,0.4982558877,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.4982558877,3,2,4,3,3,3,4,2,2,4,2,0
7152,475598,1,1,10-19y,high school,middle class,0.4888693494,1,after 2015,0,1,10238,12000,sedan,2,0,0,0,12000,0.4888693494,3,3,4,3,3,4,4,3,2,3,3,0
7153,484621,0,1,0-9y,none,poverty,,0,before 2015,0,1,10238,19000,sedan,0,0,0,1,19000,0.5250327586,3,2,4,3,3,3,3,2,4,4,2,1
7154,936406,1,1,0-9y,university,middle class,0.5363660065,1,before 2015,0,0,10238,13000,sedan,0,0,0,1,13000,0.5363660065,4,3,3,3,3,3,4,2,3,3,2,1
7155,335501,0,0,0-9y,high school,middle class,0.6030758483,1,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.6030758483,4,2,4,3,3,3,4,2,2,3,2,1
7156,582199,0,1,0-9y,none,poverty,0.4143119502,1,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.4143119502,2,2,3,3,3,3,4,2,4,4,2,1
7157,421824,2,1,20-29y,high school,middle class,0.5928411354,1,after 2015,0,1,32765,10000,sedan,5,0,1,0,10000,0.5928411354,4,4,4,3,3,4,4,4,2,3,3,0
7158,713491,2,0,20-29y,high school,middle class,0.6347359864,1,before 2015,1,1,10238,8000,sedan,5,1,4,0,8000,0.6347359864,5,4,4,4,4,4,4,4,2,3,2,0
7159,218283,1,1,10-19y,university,middle class,0.7059712753,0,before 2015,1,1,10238,11000,sedan,1,0,0,1,11000,0.7059712753,5,3,4,4,3,3,3,3,3,3,2,1
7160,914682,2,0,10-19y,none,working class,0.3746628745,0,before 2015,1,0,92101,13000,sedan,0,0,0,0,13000,0.3746628745,2,4,3,4,3,3,3,3,4,5,2,0
7161,268767,0,0,0-9y,high school,working class,0.4059829928,1,before 2015,0,0,92101,13000,sedan,0,0,0,0,13000,0.4059829928,2,2,3,3,3,3,4,2,2,5,2,0
7162,636647,3,0,10-19y,high school,upper class,,1,after 2015,1,1,10238,7000,sedan,1,0,2,0,7000,0.5250327586,3,4,4,4,4,3,4,3,2,2,3,0
